timestamp,machine_id,machine_type,temperature,vibration,noise_level,hours_run,machine_health,maintenance_needed
2023-02-08,1,CNC,67.68222962752425,0.9981821236798852,83.13990301920884,13.599407185888447,88.39015643163705,False
2023-02-09,1,CNC,79.80633104395905,1.127194612065301,73.4890158424089,16.754592530920817,87.55242680509102,False
2023-02-10,1,CNC,75.85473885779457,0.8454545471128209,78.84190910311645,16.887638856292458,86.7080448622764,False
2023-02-11,1,CNC,70.7839691182063,1.2871330880837017,69.58518753664264,4.010076856884702,86.50754101943215,False
2023-02-12,1,CNC,75.94902005014448,0.9212133960092201,75.11031229998399,10.32632750430992,85.99122464421666,False
2023-02-13,1,CNC,75.94933443272699,1.1502486049571132,75.08528304410288,17.294325393574088,85.12650837453795,False
2023-02-14,1,CNC,82.55964988221803,1.4072383425877704,78.13740806140923,15.696429809928834,84.34168688404151,True
2023-02-15,1,CNC,59.368891995497286,1.2607591470398256,66.07150877441866,17.76998093437333,99.11150095328134,False
2023-02-16,1,CNC,69.58335728487923,1.2693563136717712,66.6184466105329,17.799199750866503,98.22154096573801,False
2023-02-17,1,CNC,65.25471638139015,0.9628261168857797,80.17309812358909,12.424656776136436,97.6003081269312,False
2023-02-18,1,CNC,65.27277653866467,1.2938245834371385,75.396094119915,9.65083269797606,97.11776649203239,False
2023-02-19,1,CNC,64.63344604899449,1.3352948515766963,67.63160788458357,7.5215504042604895,96.74168897181936,False
2023-02-20,1,CNC,70.98970279991183,1.0876344097188604,66.63100968171314,16.193991929985437,95.93198937532009,False
2023-02-21,1,CNC,73.51822898048394,0.8332865301807048,71.03482195198309,17.541356659046222,95.05492154236778,False
2023-02-22,1,CNC,66.75275518760313,0.8689723055562986,74.82134017427234,17.9502394668355,94.157409569026,False
2023-02-23,1,CNC,73.41574853802874,1.1687282665738807,65.52518604360638,15.13339318619488,93.40073990971625,False
2023-02-24,1,CNC,72.01408505602353,1.127111779493618,74.30008835604667,14.563111557495128,92.67258433184149,False
2023-02-25,1,CNC,65.72724310484105,0.8766166742715262,82.4467492976249,6.635314797759692,92.34081859195351,False
2023-02-26,1,CNC,69.1785760246308,1.3423153295579426,75.95365638077925,7.782479703086285,91.9516946067992,False
2023-02-27,1,CNC,71.21097687200474,1.2754469727373743,75.59776600985167,16.94725477545513,91.10433186802643,False
2023-02-28,1,CNC,66.92285579359307,0.9750902999033106,85.42973040125868,17.744641273441356,90.21709980435436,False
2023-03-01,1,CNC,70.76589770600229,1.0737482527585567,76.20213844878185,13.094301081855278,89.5623847502616,False
2023-03-02,1,CNC,76.1261195879296,1.3619528666460519,85.25048806133316,16.68351195155432,88.72820915268389,False
2023-03-03,1,CNC,76.54309852807239,0.8705890820032892,71.65685764015103,17.40048590672484,87.85818485734765,False
2023-03-04,1,CNC,83.03946503844864,1.256185013037632,79.1541726608206,4.573730941818245,87.62949831025674,False
2023-03-05,1,CNC,77.21591715951236,1.3432444373660182,84.74271620635163,7.782742671822289,87.24036117666562,False
2023-03-06,1,CNC,75.23197503924487,0.8643008996082918,86.61017777083754,15.099869057041513,86.48536772381354,False
2023-03-07,1,CNC,77.65067204401872,0.9390899505781225,82.47241054242122,18.120893628220937,85.57932304240249,False
2023-03-08,1,CNC,75.78996798557033,1.160714828601606,84.08878661871185,18.358594368127655,84.66139332399611,True
2023-03-09,1,CNC,65.44614074693067,0.8664324123285296,60.034921273088344,18.97809034776896,99.05109548261156,False
2023-03-10,1,CNC,63.1277730473267,0.9538197232005472,75.96347490357888,13.63348297466845,98.36942133387814,False
2023-03-11,1,CNC,72.12367907655599,0.8025450678249952,75.64053384038812,9.963094753460162,97.87126659620513,False
2023-03-12,1,CNC,66.48678961146847,0.9595815430209952,72.8966667958983,8.768130897878615,97.4328600513112,False
2023-03-13,1,CNC,67.0707722052986,1.2737186270465164,73.76864653324208,13.797496190305775,96.7429852417959,False
2023-03-14,1,CNC,61.7945811449248,0.7862657530550328,68.22321948644309,14.939484763255118,95.99601100363316,False
2023-03-15,1,CNC,62.48542685075272,0.780348998167078,77.28589156886186,16.114948006048593,95.19026360333072,False
2023-03-16,1,CNC,71.12048524343702,1.2218327257189852,66.4830652352615,15.77534390061834,94.4014964082998,False
2023-03-17,1,CNC,66.92600710928457,1.0927252641721095,78.41195972183176,20.748283486801192,93.36408223395975,False
2023-03-18,1,CNC,68.9754269477349,1.0407940345893851,72.3101418095041,14.157761616910475,92.65619415311423,False
2023-03-19,1,CNC,67.95360187163668,0.9713416174383329,76.55899052409808,7.626189754879182,92.27488466537027,False
2023-03-20,1,CNC,70.56203834353961,1.1174548118671699,82.51528658337159,15.984054717366766,91.47568192950193,False
2023-03-21,1,CNC,67.41272176041592,1.1549372200185022,79.26367745897467,15.223861620405172,90.71448884848168,False
2023-03-22,1,CNC,66.55806995506731,0.905746978678437,75.70519111994071,14.698714861756347,89.97955310539386,False
2023-03-23,1,CNC,75.81917855368272,1.3507411280747899,71.61464239683312,16.780506537966286,89.14052777849555,False
2023-03-24,1,CNC,75.85372076675056,0.9721280334608428,77.53580959066674,16.19866461085845,88.33059454795263,False
2023-03-25,1,CNC,61.4206967314307,0.902377390226166,73.80096960952444,8.559514699573418,87.90261881297396,False
2023-03-26,1,CNC,69.53006781665741,0.8304641124178859,79.50425807958496,7.867840402705367,87.50922679283869,False
2023-03-27,1,CNC,77.34019397852515,1.1451013524556015,77.67953914923594,18.212658209656887,86.59859388235584,False
2023-03-28,1,CNC,77.16724756532045,0.9542245027674755,80.20265429850133,16.742291746742616,85.76147929501872,False
2023-03-29,1,CNC,78.55001678647142,0.9696800606414652,75.24707789377584,15.760298161268802,84.97346438695527,True
2023-03-30,1,CNC,70.71399850450099,1.272732711265883,73.97953549449177,16.579549713792826,99.17102251431037,False
2023-03-31,1,CNC,56.97055990381412,1.2241028510993055,70.3534141035372,14.647173959031923,98.43866381635877,False
2023-04-01,1,CNC,62.84102296743511,1.1460609138013405,69.40395546709775,9.658811162366979,97.95572325824043,False
2023-04-02,1,CNC,68.18139338681948,1.146475236623287,72.86517918402635,6.250386572510597,97.6432039296149,False
2023-04-03,1,CNC,61.773587221898744,1.2813873846646082,68.68116746319895,15.081278200919511,96.88914001956893,False
2023-04-04,1,CNC,,0.8301308526050319,72.71686618679882,15.30494653245409,96.12389269294623,False
2023-04-05,1,CNC,66.35285241625724,1.2745579239114084,79.18552886471603,15.111413479847776,95.36832201895383,False
2023-04-06,1,CNC,67.69161914078455,0.8381996324515912,83.52930048225119,12.735563841142962,94.73154382689668,False
2023-04-07,1,CNC,65.13689777383965,1.1393414009457281,74.52056591571827,17.308731312708115,93.86610726126128,False
2023-04-08,1,CNC,75.9145387638874,1.3005633986901657,75.46587690742444,11.564327237072158,93.28789089940767,False
2023-04-09,1,CNC,72.61346646883152,1.4790809933852656,76.38360176600011,11.186373253278795,92.72857223674373,False
2023-04-10,1,CNC,68.0055642727785,1.255952960864779,64.87611724539256,14.823826347370895,91.98738091937518,False
2023-04-11,1,CNC,69.34114477095191,0.9669941999971682,77.86918808123427,17.64634116792383,91.10506386097899,False
2023-04-12,1,CNC,67.22207330787965,1.1079596909264335,78.2277415990716,13.749161984506223,90.41760576175368,False
2023-04-13,1,CNC,69.87222673342457,1.198423480555411,73.2878463151084,19.69791218989069,89.43271015225915,False
2023-04-14,1,CNC,73.97294116046804,0.8553504706087643,80.21759195493784,16.00139823511435,88.63264024050343,False
2023-04-15,1,CNC,65.78372187122163,1.1617263709279029,69.52738832153717,6.852675986239527,88.29000644119145,False
2023-04-16,1,CNC,69.33471315069556,0.8704878598562349,72.17355873007091,3.843246690162114,88.09784410668334,False
2023-04-17,1,CNC,73.11953996246338,0.9120024090259725,81.35360439818515,13.778848309068342,87.40890169122993,False
2023-04-18,1,CNC,73.17670282778862,0.8161600297588373,76.45412994540551,14.591059793080941,86.67934870157588,False
2023-04-19,1,CNC,71.70712552936133,0.9865191480200645,83.24544915080496,13.555744382216108,86.00156148246506,False
2023-04-20,1,CNC,68.2099226595044,1.0283150277235542,80.40372526170094,19.29279448535995,85.03692175819707,False
2023-04-21,1,CNC,78.35354032536745,1.097935728934992,72.38662885105194,17.848054038413803,84.14451905627638,True
2023-04-22,1,CNC,59.87064332168176,1.0922620451234784,69.35576466388973,9.512703138574762,99.52436484307127,False
2023-04-23,1,CNC,70.61940617912641,1.0364998017135443,79.529418028337,6.910161826382101,99.17885675175216,False
2023-04-24,1,CNC,65.8316978517404,0.8443330093142664,75.97122872775638,20.310479076866145,98.16333279790885,False
2023-04-25,1,CNC,59.39620029838449,1.250399623064104,69.71271975126477,14.920480639381276,97.4173087659398,False
2023-04-26,1,CNC,73.19516694435133,0.9021853842387189,70.64215842916241,20.011148091279907,96.4167513613758,False
2023-04-27,1,CNC,67.69543667443735,1.3546436720151476,64.1378254322291,19.330948888925153,95.45020391692954,False
2023-04-28,1,CNC,70.19664852673445,0.9013894363724734,67.89853574672053,15.303973827406322,94.68500522555922,False
2023-04-29,1,CNC,72.81198262824634,1.0777045252104989,76.30211799886678,6.048253494045334,94.38259255085696,False
2023-04-30,1,CNC,59.59581158751894,1.130419594002699,72.78683976508877,9.215133728662718,93.92183586442383,False
2023-05-01,1,CNC,77.40399034947175,1.0740663313260808,73.89849628345249,15.930023019006077,93.12533471347352,False
2023-05-02,1,CNC,73.95115291094007,1.012939919037683,72.94854290810012,13.824438129476476,92.43411280699969,False
2023-05-03,1,CNC,69.90262588213352,1.3068015814696958,83.07173255786573,16.35540200186651,91.61634270690637,False
2023-05-04,1,CNC,72.87818334897085,0.949144144814856,82.49667112894133,15.092511382927116,90.86171713776001,False
2023-05-05,1,CNC,71.63180194425564,0.8330171631770785,78.37924373156001,16.54315767439075,90.03455925404047,False
2023-05-06,1,CNC,75.34224595529108,1.01024306835263,79.27465893581976,10.258138875070285,89.52165231028695,False
2023-05-07,1,CNC,66.4144366032483,1.2419639392451418,76.27132374621816,7.131007545135369,89.16510193303019,False
2023-05-08,1,CNC,69.28420839976528,1.0228982074116852,82.7489212701736,16.825140793288245,88.32384489336577,False
2023-05-09,1,CNC,81.75039544406575,1.3817013667659985,81.77788633314675,16.16456797855085,87.51561649443823,False
2023-05-10,1,CNC,66.81210781205668,1.3676980540913921,90.18344539436039,14.98028484500005,86.76660225218824,False
2023-05-11,1,CNC,69.61043796444443,0.8661364595581666,74.67205699768924,19.159144291461423,85.80864503761516,False
2023-05-12,1,CNC,72.64851713767702,0.9967658450467111,84.72695052146672,12.132643397784879,85.20201286772593,False
2023-05-13,1,CNC,78.41332623044332,0.9694130746330781,92.3650480738742,7.901072580695134,84.80695923869116,True
2023-05-14,1,CNC,62.143789561453836,0.8649756817556309,71.00200853717048,4.860079324685314,99.75699603376573,False
2023-05-15,1,CNC,65.84285656881318,0.8291914665205539,71.45151378490722,18.84100849597971,98.81494560896674,False
2023-05-16,1,CNC,70.3476908141254,0.8003677962849852,73.9828627106188,20.714752730065417,97.77920797246347,False
2023-05-17,1,CNC,69.69480046624166,1.0395027313209624,63.73744726772131,16.57173078144981,96.95062143339098,False
2023-05-18,1,CNC,64.4289340389389,0.805813953054643,70.60004615023327,17.76820167311836,96.06221134973507,False
2023-05-19,1,CNC,71.72590917482619,1.1891306673806037,72.5707896926229,15.967154207854495,95.26385363934234,False
2023-05-20,1,CNC,73.797347069555,1.3027740461322355,76.95949694756406,4.721207464671887,95.02779326610874,False
2023-05-21,1,CNC,73.68192424574148,1.2306874584168124,67.45904696263608,10.133349379178307,94.52112579714984,False
2023-05-22,1,CNC,74.10086853441392,1.308957932912213,74.5889601666147,14.620919357839268,93.79007982925788,False
2023-05-23,1,CNC,73.3755543426387,1.1327517028815914,76.3415807453261,13.280287718040162,93.12606544335587,False
2023-05-24,1,CNC,68.47161277560079,1.1709574478256102,80.7847978993142,17.07604470959369,92.27226320787618,False
2023-05-25,1,CNC,62.798609802957074,1.1449925079277625,74.80778018579083,18.147263499719543,91.3649000328902,False
2023-05-26,1,CNC,64.3683634129514,0.8513021819713935,74.47496919802877,16.734204533576133,90.5281898062114,False
2023-05-27,1,CNC,74.79547926203468,1.3812350130637658,75.44522276922618,6.889600946613603,90.18370975888072,False
2023-05-28,1,CNC,71.6742756880997,0.8201052192996136,82.31971446125252,9.297272669441922,89.71884612540863,False
2023-05-29,1,CNC,71.03447193413307,1.2512286398768409,75.95171443660132,17.30040235591732,88.85382600761277,False
2023-05-30,1,CNC,65.45558542318244,1.2282054462723397,80.67878601526701,14.578256139177517,88.12491320065389,False
2023-05-31,1,CNC,77.86094649562067,1.323798390434805,83.01208383251362,16.68545069275541,87.29064066601612,False
2023-06-01,1,CNC,75.24483709706993,0.8764572268088091,81.25060389652985,18.49840353497507,86.36572048926736,False
2023-06-02,1,CNC,65.05464320903752,1.1816745974220217,80.82789019718649,15.919684098711313,85.5697362843318,False
2023-06-03,1,CNC,69.63616639965345,1.0307176587601485,82.7853182357831,7.446202320407243,85.19742616831144,False
2023-06-04,1,CNC,79.60117392691026,0.8458070522536625,79.06450694693491,9.571600317301664,84.71884615244636,True
2023-06-05,1,CNC,67.64609366559286,1.1008608088400282,59.1292434863138,20.80405256367091,98.95979737181645,False
2023-06-06,1,CNC,59.37007525351997,0.8119875130950929,66.5569103932041,15.505645234958806,98.1845151100685,False
2023-06-07,1,CNC,65.61676181079825,0.9055510952354173,70.89180751681096,17.977765474618035,97.2856268363376,False
2023-06-08,1,CNC,67.28225105946697,1.277867097541877,78.60857679878731,16.11926073984035,96.47966379934559,False
2023-06-09,1,CNC,74.36479991515691,1.1099905673147423,75.23711999303359,16.22906673243093,95.66821046272405,False
2023-06-10,1,CNC,70.26207562760179,0.8786414839128578,76.2688943739269,6.697163992771103,95.33335226308549,False
2023-06-11,1,CNC,71.98385310061393,1.1216256787042935,76.32766243185448,9.237373095695812,94.8714836083007,False
2023-06-12,1,CNC,61.25385120494229,0.8270202784750266,71.25044116217533,17.227035945460834,94.01013181102765,False
2023-06-13,1,CNC,71.48293792389939,1.008665484455839,77.03715737849228,17.865758168657244,93.11684390259478,False
2023-06-14,1,CNC,68.47141408389025,1.271393611738043,77.69827169971701,19.36785538291574,92.14845113344899,False
2023-06-15,1,CNC,68.0862298774449,1.165762759696347,78.95394275600286,17.600996483531944,91.26840130927239,False
2023-06-16,1,CNC,68.52302716543255,0.9591679498782674,80.78337745763787,16.988060372565478,90.41899829064411,False
2023-06-17,1,CNC,,1.1226974675973134,70.93199779238765,4.699017579924476,90.18404741164788,False
2023-06-18,1,CNC,72.88706122480932,0.999701299384898,76.31894895536051,7.275118117193736,89.82029150578819,False
2023-06-19,1,CNC,66.4817943815854,0.9416144088596915,76.06299628276598,12.888202699020209,89.17588137083717,False
2023-06-20,1,CNC,72.34384637049891,1.296982116685552,78.39172213179818,12.886836202680499,88.53153956070315,False
2023-06-21,1,CNC,76.18423585058328,1.1826634475938802,82.08855613812631,18.429018570610697,87.61008863217262,False
2023-06-22,1,CNC,73.8000212322041,1.421540098774029,70.63012662074095,15.856797481171872,86.81724875811402,False
2023-06-23,1,CNC,75.61777972947733,0.8707546058810347,76.91880059714619,15.620011225635242,86.03624819683226,False
2023-06-24,1,CNC,64.87696492104644,1.2250389123554375,78.13866515347885,9.996020219719304,85.5364471858463,False
2023-06-25,1,CNC,71.93650803952144,1.4339106993040172,78.36945279236525,8.553138305189856,85.10879027058681,False
2023-06-26,1,CNC,76.36198151383564,1.2212855485110825,85.51153257847047,16.300837810287153,84.29374838007246,True
2023-06-27,1,CNC,68.81208527792099,0.9320926791521378,68.07243137393495,16.395131980344765,99.18024340098276,False
2023-06-28,1,CNC,68.50931025433515,0.8135932911735656,75.0619458729792,16.605270930478067,98.34997985445885,False
2023-06-29,1,CNC,73.89382587068008,1.3488950786859832,66.51865869950275,16.681200038199716,97.51591985254886,False
2023-06-30,1,CNC,72.63442393604613,1.0379573931273884,71.86146019950053,17.194800139699716,96.65617984556387,False
2023-07-01,1,CNC,63.87295896234733,0.9858955634725611,67.40272347080817,5.443954833127248,96.38398210390751,False
2023-07-02,1,CNC,72.30423290142953,1.0587743440230672,75.54748115993516,11.284030320272738,95.81978058789387,False
2023-07-03,1,CNC,66.47854643294556,1.0436358926887013,80.80836515514477,15.091511449693476,95.0652050154092,False
2023-07-04,1,CNC,74.0522277377431,1.2171644121617253,80.39562948845717,18.768545637021035,94.12677773355816,False
2023-07-05,1,CNC,66.76156303983966,1.0534059799561424,68.33559631470105,15.62220662443105,93.3456674023366,False
2023-07-06,1,CNC,72.22176671006709,1.149356658094161,71.82831067960616,16.359788302306956,92.52767798722125,False
2023-07-07,1,CNC,71.79714701139184,0.8889349916945787,77.1769028204934,15.731463793284979,91.741104797557,False
2023-07-08,1,CNC,77.08097187048232,1.0789919528124918,79.50237734285754,4.814012532936662,91.50040417091017,False
2023-07-09,1,CNC,72.38196600223823,1.2865126570846241,78.00106191702389,8.943922666493219,91.0532080375855,False
2023-07-10,1,CNC,80.9527784215905,1.4047593831075622,72.71642717932845,13.194789456400613,90.39346856476547,False
2023-07-11,1,CNC,69.17375612674807,1.1989295612070852,79.94617676850434,17.605803236291372,89.5131784029509,False
2023-07-12,1,CNC,75.93613115564197,1.4138076078987463,80.1206606396362,13.624803161940974,88.83193824485384,False
2023-07-13,1,CNC,72.31509727535793,1.1642039077608637,83.9681647794704,12.92610407994736,88.18563304085647,False
2023-07-14,1,CNC,73.62629813450306,1.4729136682920072,72.98617437580525,19.355401628152883,87.21786295944882,False
2023-07-15,1,CNC,70.42190250646688,0.8554165980181515,79.81736889762989,4.7539082130685095,86.9801675487954,False
2023-07-16,1,CNC,65.08559000724307,1.1339376991327885,76.75028289928483,6.701444909867986,86.645095303302,False
2023-07-17,1,CNC,76.35255396509456,1.2152380385674055,73.84598307848603,18.062125827976107,85.7419890119032,False
2023-07-18,1,CNC,75.8500271071713,0.8399155189489781,83.59805726887518,19.345144773675408,84.77473177321943,True
2023-07-19,1,CNC,65.22285367588321,1.2531704239456916,71.04642691327122,14.170081864434607,99.29149590677827,False
2023-07-20,1,CNC,69.79703379798397,1.3216591011103171,75.70384327660648,13.815374470654842,98.60072718324552,False
2023-07-21,1,CNC,69.74888900112632,0.8578465171349509,78.32142600140511,14.50164151874174,97.87564510730844,False
2023-07-22,1,CNC,58.3132809955411,1.2964746325171126,66.6165735300126,6.428021078984101,97.55424405335924,False
2023-07-23,1,CNC,63.46536635350619,1.3317504842000858,71.76567278885607,12.31148632641358,96.93866973703857,False
2023-07-24,1,CNC,70.39886209688483,1.2452133454053296,74.92071021900354,17.83815296597554,96.04676208873978,False
2023-07-25,1,CNC,68.87053762380022,1.021911944233835,79.99496313517587,13.62417438271587,95.36555336960399,False
2023-07-26,1,CNC,72.35219444326572,1.1508863629046029,70.5875718080041,15.949946082509712,94.5680560654785,False
2023-07-27,1,CNC,61.43005393449947,0.7985460959451441,72.21929730697917,15.256574193414199,93.80522735580779,False
2023-07-28,1,CNC,69.06403792203037,1.1127211269768589,71.49176078043568,15.859002443881817,93.0122772336137,False
2023-07-29,1,CNC,67.18647684097901,0.8769638519659431,75.38686584741554,9.080225423366253,92.55826596244539,False
2023-07-30,1,CNC,74.14653688782107,0.9293703768987064,69.29381653392149,8.297334914404223,92.14339921672517,False
2023-07-31,1,CNC,63.98579450081074,1.132163765158223,85.94219055357574,16.60489942872025,91.31315424528916,False
2023-08-01,1,CNC,66.67850068665693,1.0655818361702767,75.94062971124646,17.899108270882646,90.41819883174502,False
2023-08-02,1,CNC,67.01218574362568,1.3084212203044405,70.43795580618982,14.985784211734783,89.66890962115828,False
2023-08-03,1,CNC,73.87219566147813,0.9149068314250184,72.23359689523144,14.907511103495034,88.92353406598353,False
2023-08-04,1,CNC,83.48968746828086,0.8598827722875787,74.95338422002906,12.079683983412336,88.31954986681292,False
2023-08-05,1,CNC,76.90704707529305,1.0754059529854993,78.71038591424822,7.654107880153154,87.93684447280526,False
2023-08-06,1,CNC,68.86514979893128,1.043422444993431,80.4183772005049,10.284652909076703,87.42261182735143,False
2023-08-07,1,CNC,76.28723088867956,1.1742419758200764,,17.484190744018616,86.5484022901505,False
2023-08-08,1,CNC,82.0806971608654,0.8392456326278142,75.84617874447223,16.177293394796024,85.7395376204107,False
2023-08-09,1,CNC,69.88971003805912,1.3173910433159106,80.7412183562887,13.305747420940607,85.07425024936367,False
2023-08-10,1,CNC,75.90623244214964,1.0346812173651996,73.01503941795204,16.565087052213585,84.24599589675299,True
2023-08-11,1,CNC,67.1234980396155,0.8440403754190765,75.97478750782564,13.156378666516312,99.34218106667419,False
2023-08-12,1,CNC,70.5158402288656,1.239755208095505,69.51940124960788,6.833284055545303,99.00051686389692,False
2023-08-13,1,CNC,70.90473945693988,1.1769564404039607,66.61267986000878,11.056936852825064,98.44767002125566,False
2023-08-14,1,CNC,61.674846518330924,1.0216614791283105,71.77580971212718,14.810447490888675,97.70714764671122,False
2023-08-15,1,CNC,67.38635339271289,1.2999880752234991,72.91832010383285,16.614813395618203,96.87640697693031,False
2023-08-16,1,CNC,69.53541997407113,1.2559927268476663,69.81609198067387,18.427462875451685,95.95503383315773,False
2023-08-17,1,CNC,69.28789135320673,0.9211759222789839,76.01560561665944,16.799375903505283,95.11506503798246,False
2023-08-18,1,CNC,72.4329381528204,0.9884605715837056,76.17560964649539,20.60082017089394,94.08502402943776,False
2023-08-19,1,CNC,67.64365915184825,1.0994102067023197,66.2717563081927,10.579505508165491,93.55604875402949,False
2023-08-20,1,CNC,65.05470474243681,1.0902231799160769,78.98207378059344,10.575964947603877,93.0272505066493,False
2023-08-21,1,CNC,68.71680352151964,0.7563668704803548,74.32413438625989,18.393262973291304,92.10758735798473,False
2023-08-22,1,CNC,71.89213419728414,1.5030835218917658,73.24970570837748,15.091620883376969,91.35300631381588,False
2023-08-23,1,CNC,72.9480271892425,1.0993402262495366,76.70850813793355,16.44936945150377,90.53053784124069,False
2023-08-24,1,CNC,68.76880172551824,1.2716285501625966,78.98703058904336,16.36223302042212,89.71242619021957,False
2023-08-25,1,CNC,78.33870729933659,1.3255378580402215,79.78624152927378,20.123007153272795,88.70627583255593,False
2023-08-26,1,CNC,72.81790439227976,1.272885650713972,77.77731702383855,10.231804106730722,88.1946856272194,False
2023-08-27,1,CNC,62.59139025899069,0.9593264793931119,81.64195774465344,6.56635535879439,87.86636785927968,False
2023-08-28,1,CNC,73.10614182693395,0.8826248927565901,81.92628940838698,19.723611567339262,86.88018728091271,False
2023-08-29,1,CNC,75.34206592152377,1.0413066740365562,80.62363111723425,19.76917261186922,85.89172865031925,False
2023-08-30,1,CNC,80.21354572051463,1.0099409479209354,77.6503876816867,12.208070317385422,85.28132513444999,False
2023-08-31,1,CNC,61.972909877630755,0.8039242589245547,82.83013074140904,13.660166328579423,84.59831681802102,True
2023-09-01,1,CNC,64.53338691496256,1.1512592589203279,71.01466726769931,17.800353973824933,99.10998230130875,False
2023-09-02,1,CNC,62.78088405990565,0.8806941548740691,71.59319042846829,7.799691847040094,98.71999770895674,False
2023-09-03,1,CNC,74.1983009169327,0.7341238357223188,74.1170601740984,7.392338304027568,98.35038079375536,False
2023-09-04,1,CNC,60.8906703980771,1.1944752702443246,76.87822665729713,17.473687794184865,97.47669640404612,False
2023-09-05,1,CNC,62.78455436655533,1.246203180301359,72.59918144324321,15.780901417061592,96.68765133319305,False
2023-09-06,1,CNC,62.93206806894646,1.334088492141232,72.9088802662106,16.58711586433326,95.85829553997638,False
